query_id,clause_id,clause,explanation,score
Minimum Commitment,5eb9c1e531,"Subject to the terms of this Agreement (including the remainder of this Section 7.2.2 (Contract Year Purchase Targets and Commitments)), for each Contract Year, Ginkgo shall [***] make Development Purchases and Production Purchases from BLI in the amounts set forth in the<omitted>""Development Purchase Commitment"" and ""Production Purchase Target"" columns respectively in Table 7.2.2 with respect to such Contract Year: Subject to Ginkgo's obligation to satisfy the Minimum Cumulative Purchase Commitment for a Contract Year, with respect to the second [***] Contract Years), Ginkgo's Production Purchase Targets for the [***] Contract Years as set forth in Table 7.2.2 are [***], and the Parties expressly acknowledge and agree that [***]. Minimum Cumulative Purchase Commitment Contract Year 1 $ [***] $ [***] $ [***] $ [***] Contract Year 2 $ [***] $ [***] $ [***] $ [***] Contract Year 3 $ [***] $ [***] $ [***] $ [***] Contract Year 4 $ [***] $ [***] $ [***] $ [***] Contract Year 5 $ [***] $ [***] $ [***] $ [***] Contract Year 6 $ [***] $ [***] $ [***] $ [***] Contract Year 7 [***] $ [***] $ [***] $ 109,000,000 Total $ [***] $ [***] $150,000,000 N/A In the event that Ginkgo has the right to terminate this Agreement under Section 13.2.1 (Material Breach) due to a material breach of BLI to perform its supply-related obligations under this Agreement (for clarity, this shall not include (a) [***] or (b) [***], Ginkgo may elect by written notice to BLI to, instead of terminating this Agreement, keep this Agreement and, without limiting any other right or remedy under Applicable Law or this Agreement, to decrease the amount of the Minimum Cumulative Purchase Commitment for the current and future Contract Years, as well as the Full Purchase Target, in each case in amounts reasonably mutually agreed upon by the Parties in good faith in accordance with this Section 13.4 (Rights in Lieu of Termination for BLI's Material Breach of Supply Obligations). Subject to this Section 6.2.2(c) (Production Purchase Commitments), unless the Parties otherwise mutually agree in writing, the Production Purchase Target for the [***] shall constitute a binding obligation on Ginkgo and, in partial satisfaction of its Production Purchase commitment for the<omitted>[***], Ginkgo shall purchase [***] ([***]) [***] within [***] ([***]) days of the Effective Date, the cost of which, for clarity, shall be offset by the upfront payment paid by Ginkgo pursuant to Section 7.1 (Upfront Payment). With respect to each Contract Year, by no later than [***], Ginkgo shall have incurred (including all credits and offsets permitted under this Agreement) at least, in the aggregate since the beginning of the Term, the Minimum Cumulative Purchase Commitment amount for such Contract Year. The Minimum Cumulative Purchase Commitments for each of Contract Years [***] are binding commitments. If BLI has Substantially Completed at least [***] ([***]) [***] Workflows within the first [***] ([***]) Contract Years, then the Minimum Cumulative Purchase Commitment as of the Contract Year (which may include a portion of a full Contract Year) that is the last Contract Year during the Term pursuant to the terms of this Agreement shall change from $109 million (as currently reflected in Table 7.2.2) to $150 million. Subject to Section 7.2.2(a) (Minimum Cumulative Purchase Commitments), unless the Parties otherwise mutually agree in writing, the Development Purchase Commitment for the [***] Contract Years shall constitute a binding obligation on Ginkgo, and, subject to Ginkgo exercising its Buy-Down Option pursuant to Section 7.3 (Buy-Down Election), the Development Purchase Commitment for the [***] Contract Years shall also constitute binding obligations on Ginkgo. During the Term and for a period of [***] ([***]) months following the Term of this Agreement, other than pursuant to Sections 13.3.2 (Effects of Termination Based Upon Ginkgo's Buy-Down Election) or 13.3.3 (Effects of Termination Based Upon an Uncured Ginkgo Breach, Insolvency or Force Majeure Event), BLI shall not, and shall cause its Affiliates not to, directly or indirectly, itself or with or through a Third Party, develop, configure, customize, license, sell, provide or otherwise give access to the Beacon Platform or any [***] to, [***] or its Affiliates for any use; provided that this restriction shall terminate as set forth in Section 13.3 (Effects of Expiration or Termination) or if Ginkgo has not satisfied its Minimum Cumulative Purchase Commitments (as such may be adjusted under this Agreement) for a full Contract Year, including [***] as permitted under Section 7.2.2(a) (Minimum Cumulative Purchase Commitments) or Section 7.2.2(b)(iii) (Development Purchase Commitments); provided that BLI will provide written notice to Ginkgo within [***] ([***]) days of the end of any Contract Year with respect to which BLI believes that Ginkgo has not satisfied its Minimum Cumulative Purchase Commitment.","The clause you provided outlines the ""Minimum Cumulative Purchase Commitment"" that Ginkgo is obligated to meet for each Contract Year under the agreement with BLI. This is directly relevant to your query about ""Minimum Commitment"" because it specifies the minimum amounts that Ginkgo must purchase from BLI over the course of the contract.

Here are the key points that illustrate the relevance:

1. **Definition of Minimum Commitment**: The clause explicitly states that Ginkgo has a ""Minimum Cumulative Purchase Commitment"" for each Contract Year, which is a binding obligation. This means that Ginkgo must incur a minimum amount of purchases from BLI, as detailed in the table referenced in the clause.

2. **Contract Year Obligations**: The clause breaks down the minimum purchase commitments for each Contract Year, indicating specific dollar amounts that Ginkgo must meet. This establishes a clear expectation for Ginkgo's purchasing behavior and financial commitments.

3. **Consequences of Non-Compliance**: The clause also outlines the implications if Ginkgo fails to meet these minimum commitments. For instance, if Ginkgo does not satisfy its Minimum Cumulative Purchase Commitments for a full Contract Year, certain restrictions on BLI's ability to develop or provide access to the Beacon Platform may be lifted.

4. **Adjustment Mechanism**: The clause provides a mechanism for adjusting the Minimum Cumulative Purchase Commitment in the event of a material breach by BLI. This flexibility allows Ginkgo to potentially decrease its minimum purchase obligations if certain conditions are met, which is an important aspect of the commitment.

5. **Binding Nature**: The clause emphasizes that the commitments are binding unless mutually agreed otherwise in writing, reinforcing the seriousness of the minimum purchase obligations.

In summary, this clause is central to understanding Ginkgo's minimum purchasing obligations under the agreement, the consequences of failing to meet those obligations, and the conditions under which those obligations may be adjusted. It provides a clear framework for the minimum commitment that Ginkgo must adhere to throughout the term of the contract.",5
Minimum Commitment,d88ad32334,"Channel Partner will have at a minimum one (1) web page describing the iPass Services. TABLE 1
Business Entity Committed Users Monthly Fee/User Minimum Monthly Fee
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***]
[***] [***] [***] The ""Special Pricing"" is contingent on a minimum order size of [***] users. ""Business Entity Minimum Monthly Commitment"" means, for each Business Entity, a minimum monthly commitment of at least 250 Users, by Channel Partner for each Business Entity.","The clause you provided outlines the minimum commitment requirements for a Channel Partner in relation to the iPass Services. Here’s how it is relevant to your query about ""Minimum Commitment"":

1. **Web Page Requirement**: The clause specifies that the Channel Partner must maintain at least one web page that describes the iPass Services. This indicates a commitment to promoting and providing information about the services, which is a foundational aspect of the partnership.

2. **Minimum Monthly Commitment**: The clause explicitly states that each Business Entity must have a minimum monthly commitment of at least 250 Users. This means that the Channel Partner is obligated to ensure that a minimum of 250 users are subscribed or using the services each month. This is a clear definition of the minimum commitment in terms of user numbers.

3. **Special Pricing Contingency**: The clause also mentions that ""Special Pricing"" is contingent on a minimum order size of a certain number of users (indicated as [***]). This implies that the Channel Partner must meet this minimum order size to qualify for any special pricing arrangements, further emphasizing the importance of the minimum commitment.

In summary, the clause establishes the minimum commitment in terms of both user numbers and promotional efforts, which are critical for the Channel Partner's obligations under the agreement.",5
Minimum Commitment,388e358881,"HSNS will pay to E.piphany a minimum sell through revenue commitment of $750,000.00 (""MINIMUM SELL-THROUGH COMMITMENT"") during the initial three year term of this Agreement on the dates and in the minimum amounts (""Minimum Quarterly Payments"") as follows. The Minimum Sell Through Commitment will increase in Years 2 and 3 of this Agreement as follows:<omitted>YEAR 3 - Annual minimum payment ($250,000), plus a percentage increase in the annual minimum payment equal to 50% of the difference between the number of emails sent by HSNS on behalf of Outsourcing Customers in Year 1 and Year 2, up to a maximum Year 3 payment of $500,000.00. Reseller must have a minimum of two (2) of its pre-sales technical staff participate in the pre-sales technical training in the first 6 months of this agreement. Reseller must have a minimum of five (5) of its sales staff participate in the sales and marketing training in the first 6 months of this agreement.","The clause you provided outlines the ""Minimum Sell-Through Commitment"" that HSNS is obligated to pay to E.piphany over the initial three-year term of the agreement. This is directly relevant to the query about ""Minimum Commitment"" because it specifies the financial commitment that HSNS must meet, which is a key aspect of any contractual agreement.

Here’s how the clause relates to the concept of minimum commitment:

1. **Financial Obligation**: The clause establishes a clear minimum revenue commitment of $750,000.00 that HSNS must fulfill during the three-year term. This sets a baseline for the financial expectations of both parties.

2. **Payment Structure**: It details the payment schedule, indicating that the minimum commitment will be paid in quarterly installments, which provides clarity on how and when HSNS is expected to meet its financial obligations.

3. **Incremental Increase**: The clause also outlines how the minimum commitment will increase in Years 2 and 3, based on specific performance metrics (the number of emails sent). This introduces a variable component to the minimum commitment, which can incentivize HSNS to increase its performance.

4. **Training Requirements**: The clause includes additional requirements for the reseller's staff training, which indirectly ties into the minimum commitment by ensuring that HSNS is adequately prepared to meet its sales goals, thereby supporting the financial commitment.

Overall, this clause is crucial for understanding the minimum financial and operational commitments that HSNS must adhere to under the agreement, making it highly relevant to the query about minimum commitment.",5
Minimum Commitment,f71c09085e,"Any one or more of the following events shall constitute a ""Maintenance Event of Default"" under this Agreement:<omitted>(d) if Investor shall, at any time, fail to have committed capital in an aggregate minimum amount equal to $5,000,000 less the sum of all Required Capital Contributions (if any) actually made by the Investor during the term of this Agreement, as determined based on the most recent information made available by the Investor to the Agent pursuant to Section 20 below; The Investor agrees to deliver to the Agent, from time to time, promptly following Agent's request therefor, a sworn affidavit or other evidence reasonably acceptable to the Agent substantiating that the Investor has committed capital in an aggregate minimum amount equal to $5,000,000 less the sum of all Required Capital Contributions (if any) actually made by the Investor during the term of this Agreement.","The clause you provided outlines a specific requirement related to the ""Minimum Commitment"" of the Investor in the context of a legal agreement. Here’s how it is relevant to your query:

1. **Definition of Minimum Commitment**: The clause establishes that the Investor must maintain a committed capital amount of at least $5,000,000, minus any Required Capital Contributions that have already been made. This sets a clear financial threshold that the Investor must meet to avoid a ""Maintenance Event of Default.""

2. **Consequences of Non-Compliance**: If the Investor fails to meet this minimum commitment, it constitutes a Maintenance Event of Default. This means that the Investor could face legal or financial repercussions as outlined in the agreement, which may include penalties, loss of rights, or other consequences.

3. **Verification Requirement**: The clause also specifies that the Investor is obligated to provide evidence of their compliance with this minimum commitment. This could be in the form of a sworn affidavit or other acceptable documentation, which ensures transparency and accountability.

4. **Agent's Role**: The Agent has the authority to request this information from the Investor, indicating that there is an oversight mechanism in place to monitor compliance with the minimum commitment.

In summary, this clause is crucial as it defines the minimum financial obligation of the Investor, the implications of failing to meet that obligation, and the process for verifying compliance, all of which are essential components of the contractual relationship between the parties involved.",5
IP Ownership Assignment or Transfer,838dcfbc11,"Notwithstanding the foregoing, a Party may transfer or assign its rights under this IP Agreement in connection with a merger, acquisition or sale of all or substantially all of its assets, on condition that it provides the <omitted> other Party with notice of the transfer or assignment.","The clause you provided is relevant to the query about IP (Intellectual Property) ownership assignment or transfer because it outlines the conditions under which a party can transfer or assign its rights under the IP Agreement. Here’s a breakdown of its relevance:

1. **Transfer or Assignment Rights**: The clause explicitly states that a party has the right to transfer or assign its rights under the IP Agreement. This is crucial for understanding how ownership of intellectual property can change hands, particularly in the context of business transactions.

2. **Conditions for Transfer**: The clause specifies that such a transfer or assignment is permissible only in connection with significant corporate events, such as a merger, acquisition, or sale of all or substantially all of the party's assets. This condition ensures that the transfer of IP rights is tied to major business changes, which can help protect the interests of both parties involved in the agreement.

3. **Notice Requirement**: The clause also includes a requirement for the transferring party to provide notice to the other party about the transfer or assignment. This is important for maintaining transparency and ensuring that the other party is aware of changes in ownership that may affect their rights or obligations under the IP Agreement.

4. **Implications for IP Ownership**: Understanding this clause is essential for parties involved in IP agreements, as it clarifies how and when IP rights can be transferred, which is a critical aspect of managing intellectual property in business operations.

In summary, this clause provides a framework for the transfer or assignment of IP rights, ensuring that such actions are conducted in a structured manner while protecting the interests of both parties involved in the agreement.",5
IP Ownership Assignment or Transfer,adb92d0221,"If and to the extent that, as a matter of Law in any jurisdiction, ownership, title, or any rights or interest in or to any of the Assigned IP cannot be assigned as provided in Section 2.1(b)(i), (A) the Seller irrevocably agrees to (and shall cause the other Seller Parties to) assign and transfer, and the Seller hereby assigns and transfers (and shall cause the other Seller Parties to assign and transfer) to the Purchaser Assignees all rights (including all economic and commercialization rights) that can be assigned pursuant to Section 2.1(b)(i) to the fullest extent permissible, and (B) the Seller hereby grants to the Purchaser Assignees, and hereby agrees to cause the other Seller Parties to grant to the Purchaser Assignees, an unlimited, exclusive, irrevocable, assignable, transferable, sublicenseable, worldwide, perpetual, royalty-free, fully-paid up license to use, exploit, and commercialize in any manner now known or in the future discovered and for whatever purpose, any and all rights to Assigned IP that cannot be assigned as contemplated by Section 2.1(b)(i).","This clause is relevant to the query regarding IP ownership assignment or transfer because it addresses the situation where certain intellectual property (IP) rights cannot be assigned or transferred due to legal restrictions in a particular jurisdiction. 

Here's a breakdown of how the clause operates in this context:

1. **Recognition of Legal Limitations**: The clause begins by acknowledging that there may be legal limitations in some jurisdictions that prevent the full assignment of ownership, title, or rights to the Assigned IP as outlined in a previous section (Section 2.1(b)(i)). This is important because it recognizes that not all IP can be freely transferred due to varying laws.

2. **Irrevocable Agreement to Assign Rights**: The clause states that the Seller (and other Seller Parties) irrevocably agrees to assign and transfer all rights that can be assigned under the specified section. This means that to the extent that the law allows, the Seller is committing to transferring as much of the IP rights as possible to the Purchaser Assignees.

3. **Granting of a License**: For any rights that cannot be assigned due to legal restrictions, the clause provides an alternative by granting the Purchaser Assignees a comprehensive license. This license is described as unlimited, exclusive, irrevocable, assignable, transferable, sublicenseable, worldwide, perpetual, royalty-free, and fully paid up. This means that even if ownership cannot be transferred, the Purchaser Assignees still have extensive rights to use, exploit, and commercialize the Assigned IP.

4. **Flexibility and Protection**: By including this clause, the contract ensures that the Purchaser Assignees are not left without rights to the IP simply because of jurisdictional limitations. It provides a mechanism to protect the interests of the Purchaser Assignees and allows them to benefit from the Assigned IP even when full ownership cannot be transferred.

In summary, this clause is crucial for addressing potential legal barriers to IP ownership transfer and ensures that the Purchaser Assignees retain significant rights to use and commercialize the Assigned IP, thereby safeguarding their interests in the transaction.",5
IP Ownership Assignment or Transfer,b482fa8daf,"This IP Agreement will be binding upon and inure to the benefit of the Parties hereto and their respective successors and permitted assigns, but will not be assignable or delegable by any Party without the prior written consent of the other Party. Any attempted transfer in contravention of this Section 9.3 shall be null and void.","The clause you provided is relevant to the query about IP (Intellectual Property) ownership assignment or transfer because it outlines the conditions under which the rights and obligations related to the IP Agreement can be assigned or transferred between the parties involved.

Here’s a breakdown of its relevance:

1. **Binding Nature**: The clause states that the IP Agreement is binding on the parties and their successors and permitted assigns. This means that any rights or obligations under the agreement will continue to apply to any future parties that take over those rights or obligations, which is crucial in IP ownership scenarios.

2. **Restrictions on Assignment**: The clause explicitly states that no party can assign or delegate their rights or obligations under the agreement without obtaining prior written consent from the other party. This is significant in IP ownership because it ensures that one party cannot unilaterally transfer their rights to another entity without the agreement of the other party, thereby protecting the interests of both parties in the IP.

3. **Consequences of Unauthorized Transfer**: The clause further clarifies that any attempted transfer that does not comply with this requirement will be considered null and void. This provision serves as a deterrent against unauthorized transfers and reinforces the importance of adhering to the agreed-upon terms regarding IP ownership.

In summary, this clause is crucial for maintaining control over the assignment or transfer of IP rights, ensuring that both parties have a say in any changes to ownership, and protecting the integrity of the agreement.",5
IP Ownership Assignment or Transfer,064fcaf0c7,"If a Seller Party assigns or transfers any Licensed IP, the Seller shall (or shall cause the applicable Seller Party to) expressly condition such assignment or transfer on the express acknowledgement and agreement of the assignee or transferee that all such Licensed IP is bound by the license grants set forth herein. If Purchaser or a Purchaser Assignee assigns or transfers any Intellectual Property licensed to the Seller Parties pursuant to Section 2.1(c) or Section 2.1(d), the Purchaser shall (or shall cause the applicable Purchaser Assignee to) expressly condition such assignment or transfer on the express acknowledgement and agreement of the assignee or transferee that all such Intellectual Property is bound by such license grants. Neither party may assign (whether by operation of law or otherwise) this IP Agreement, or any of its licenses, rights, privileges or obligations hereunder, without the prior written consent of the other party, and any such attempted assignment shall be void; provided, however, that, following the Initial Closing Date, without any such prior written consent but upon prior written notice to the other party, each party may assign this IP Agreement to: (i) an Affiliate; (ii) a lender for collateral security; (iii) a Person that succeeds to all or substantially all of its business or assets to which this IP Agreement relates in connection with a merger or sale of all or substantially all of its assets to which this IP Agreement relates; or (iv) corporate reorganization of the party in which the ultimate ownership of the party immediately prior to such reorganization is the same as the ultimate ownership of the party immediately after such reorganization.","This clause is highly relevant to the query regarding IP (Intellectual Property) ownership assignment or transfer. Here’s how it addresses key aspects of the query:

1. **Conditions on Assignment or Transfer**: The clause specifies that if either the Seller Party or the Purchaser (or their respective assignees) assigns or transfers any Licensed IP, such assignment or transfer must be conditioned on the assignee or transferee's acknowledgment and agreement that the Licensed IP remains bound by the existing license grants. This ensures that the rights and obligations associated with the Licensed IP are preserved even after a transfer, protecting the interests of both parties.

2. **Restrictions on Assignment**: The clause establishes that neither party can assign the IP Agreement or any associated rights, licenses, or obligations without the prior written consent of the other party. This provision is crucial as it prevents unauthorized transfers that could disrupt the contractual relationship and the intended use of the IP.

3. **Exceptions to the Consent Requirement**: The clause outlines specific circumstances under which a party may assign the IP Agreement without prior consent, such as to an affiliate, a lender for collateral security, or in the event of a merger or sale of assets. This flexibility allows for certain business operations and restructuring while still maintaining a level of control over the assignment of IP rights.

4. **Protection of License Grants**: By requiring that any assignment or transfer is subject to the acknowledgment of the license grants, the clause ensures that the original terms of the license remain intact, thereby protecting the rights of the original licensor (the Seller Parties) and ensuring that the licensee (the Purchaser) continues to operate under the agreed terms.

In summary, this clause provides a framework for how IP ownership can be assigned or transferred while ensuring that the rights and obligations under the original agreement are maintained, thus addressing the query about IP ownership assignment or transfer comprehensively.",5
IP Ownership Assignment or Transfer,911509cfdb,"To the extent that the Company IP does not vest automatically in the Company the Executive hereby assigns all right, title and interest in the Company IP to the Company with full title guarantee by way of a present assignment of all future rights and shall otherwise hold them on trust for the Company.","The clause you provided is directly relevant to the query regarding IP (Intellectual Property) ownership assignment or transfer. Here’s how it relates:

1. **Assignment of Rights**: The clause explicitly states that the Executive assigns all rights, title, and interest in the Company IP to the Company. This is a clear indication of the intent to transfer ownership of the intellectual property created or developed by the Executive to the Company.

2. **Automatic Vesting**: The clause acknowledges that there may be situations where the Company IP does not automatically vest in the Company. This is important because it clarifies that the assignment is necessary to ensure that the Company has full ownership of the IP, even if it does not automatically belong to them.

3. **Present Assignment**: The phrase ""by way of a present assignment of all future rights"" indicates that the assignment is not just for existing IP but also covers any future developments or creations related to the Company IP. This ensures that the Company retains ownership of any IP that may be created after the signing of the agreement.

4. **Full Title Guarantee**: The clause includes a ""full title guarantee,"" which means that the Executive is assuring the Company that they have the right to assign the IP and that there are no encumbrances or claims against it. This provides additional security to the Company regarding the ownership of the IP.

5. **Trust Arrangement**: The mention of holding the IP ""on trust for the Company"" reinforces the idea that the Executive is acting in the best interest of the Company and is committed to ensuring that the Company benefits from the IP.

In summary, this clause is a legal mechanism to ensure that the Company has clear and unequivocal ownership of the intellectual property created by the Executive, addressing potential issues of automatic vesting and future rights, while also providing assurances regarding the title of the IP.",5
Joint IP Ownership,ae6340432d,"In the event that any Development IP is jointly invented by the Parties in accordance with applicable intellectual property laws, then the ownership of such Development IP that has been jointly invented shall be co-owned by the Parties in accordance with such applicable intellectual property laws; provided, however, that neither Party shall have any duty or obligation to account to the other for any use or exploitation of such jointly invented Development IP and as between the Parties, each Party shall be entitled to retain any and all benefit, financial or otherwise, derived by such Party from such jointly invented Development IP.","The clause you provided addresses the issue of joint intellectual property (IP) ownership, which is directly relevant to your query about Joint IP Ownership. Here’s how the clause relates to the concept of joint ownership:

1. **Definition of Joint Ownership**: The clause establishes that if any Development IP is jointly invented by the parties involved, then that IP will be co-owned by both parties. This aligns with the general principle of joint ownership, where two or more parties share ownership rights over an intellectual property asset.

2. **Applicable Laws**: The clause specifies that the ownership will be governed by applicable intellectual property laws. This is important because it indicates that the rights and responsibilities of the parties regarding the jointly invented IP will be determined by the relevant legal framework, which can vary by jurisdiction.

3. **No Duty to Account**: A significant aspect of this clause is that it states neither party has a duty to account to the other for any use or exploitation of the jointly invented Development IP. This means that each party can independently use, license, or exploit the jointly owned IP without needing to share profits or seek permission from the other party. This provision can help avoid potential disputes over how the IP is used and the financial benefits derived from it.

4. **Retention of Benefits**: The clause further clarifies that each party is entitled to retain any benefits, financial or otherwise, derived from the jointly invented Development IP. This reinforces the idea that while the IP is co-owned, each party can independently capitalize on it without obligation to the other, which can be a significant incentive for collaboration.

In summary, this clause is relevant to Joint IP Ownership as it clearly outlines the terms of co-ownership, the legal framework governing that ownership, and the rights of each party regarding the use and benefits derived from the jointly invented IP. It helps to establish a clear understanding of how the parties will interact with the jointly owned intellectual property, which is crucial for avoiding conflicts and ensuring smooth collaboration.",5
Joint IP Ownership,c6a1e61415,"All right, title and interest in and to the Improved Conformis Background IP and KIB Product IP (""Joint IP"") shall be owned jointly by the Parties.<omitted>Each Party to whom ownership is to vest in Joint IP by operation of law or by assignment by its employees or Agents agrees to assign and hereby assigns to the other Party an undivided one-half right, title and interest in and to all Joint IP; and to facilitate such assignment, the Party possessing such ownership agrees (i) to regularly ensure that its employees and consultants timely make any appropriate assignments to it; and (ii) at the other Party's reasonable request, to execute and have its employees and consultants execute, as necessary, all assignments and any other documentation to perfect the undivided one-half right, title and interest in and to the other Party of such Joint IP.<omitted>Subject to the limitations set forth in this Agreement, the Joint IP may be used freely by either Party or its Affiliates and licensed to Third Parties by Conformis and its Affiliates, on the one hand, outside of the Buyer Field or by Stryker and its Affiliates, on the other hand, within the Buyer Field, in each case, without the consent of, or duty to account to or notify, the other Party, but, except with respect to external licenses of the Improved Conformis Background IP by Conformis or its Affiliates to Third Parties, any external Third Party license shall be governed in accordance with the last sentence of Section 4.3(c) of the APA.","The clause you provided is directly relevant to the query about Joint IP Ownership as it outlines the terms and conditions under which the Joint IP (Improved Conformis Background IP and KIB Product IP) is owned and managed by the parties involved. Here’s how it relates to the concept of Joint IP Ownership:

1. **Joint Ownership**: The clause explicitly states that all rights, title, and interest in the Joint IP shall be owned jointly by the parties. This establishes the foundational principle of joint ownership, indicating that both parties have equal rights to the Joint IP.

2. **Assignment of Rights**: The clause includes provisions for the assignment of rights. It specifies that each party agrees to assign an undivided one-half interest in the Joint IP to the other party. This ensures that both parties have a legal claim to the Joint IP, regardless of which party's employees or agents may have contributed to its creation.

3. **Obligations of the Parties**: The clause outlines the obligations of each party to ensure that their employees and consultants make timely assignments of any relevant IP rights. This is crucial for maintaining the integrity of joint ownership and ensuring that both parties are recognized as co-owners of the Joint IP.

4. **Use and Licensing**: The clause permits both parties to use the Joint IP freely and to license it to third parties under specific conditions. This aspect of the clause is important for operational flexibility, allowing each party to exploit the Joint IP without needing consent from the other party, while also setting boundaries on how the IP can be licensed externally.

5. **Limitations and Governance**: The clause mentions that the use of Joint IP is subject to limitations set forth in the agreement and references specific governance for external licensing. This indicates that while the parties have joint ownership, there are rules and conditions that govern how the Joint IP can be utilized, particularly in relation to third-party licensing.

In summary, this clause provides a comprehensive framework for understanding how Joint IP Ownership is structured between the parties, detailing their rights, responsibilities, and the operational parameters for using and licensing the Joint IP.",5
Joint IP Ownership,a1b6f59589,"Investor shall own all right, title and interest in any Improvement made jointly by Company and Investor (""Joint Improvements"") during the term of this IP Agreement, and Company agrees to and hereby does assign to Investor any right, title and interest it may otherwise have in any Joint Improvement.","The clause you provided is directly relevant to the query about joint intellectual property (IP) ownership. Here’s how it connects:

1. **Ownership Rights**: The clause explicitly states that the Investor will own all rights, title, and interest in any improvements (referred to as ""Joint Improvements"") made jointly by the Company and the Investor. This establishes a clear framework for ownership of any intellectual property that results from their collaboration.

2. **Assignment of Rights**: The clause includes an assignment provision, where the Company agrees to assign any rights it may have in the Joint Improvements to the Investor. This means that even if the Company might have had some claim to the improvements, it is relinquishing those rights in favor of the Investor.

3. **Clarity in Collaboration**: By defining the ownership of Joint Improvements, the clause helps prevent potential disputes between the Company and the Investor regarding who owns the IP created during their collaboration. This is crucial in joint ventures or partnerships where both parties contribute to the development of new ideas or products.

4. **Legal Protection**: The clause provides legal protection for the Investor, ensuring that they have full ownership of the improvements, which can be important for future commercialization, licensing, or further development of the IP.

In summary, this clause is essential for establishing the terms of joint IP ownership between the Company and the Investor, clarifying rights, and preventing future disputes over the ownership of jointly developed improvements.",5
Joint IP Ownership,bd7fd1b70e,"All right, title and interest in and to the Improved Conformis Background IP and KIB Product IP (""Joint IP"") shall be owned jointly by the Parties. Each Party to whom ownership is to vest in Joint IP by operation of law or by assignment by its employees or Agents agrees to assign and hereby assigns to the other Party an undivided one-half right, title and interest in and to all Joint IP; and to facilitate such assignment, the Party possessing such ownership agrees (i) to regularly ensure that its employees and consultants timely make any appropriate assignments to it; and (ii) at the other Party's reasonable request, to execute and have its employees and consultants execute, as necessary, all assignments and any other documentation to perfect the undivided one-half right, title and interest in and to the other Party of such Joint IP. Subject to the limitations set forth in this Agreement, the Joint IP may be used freely by either Party or its Affiliates and licensed to Third Parties by Conformis and its Affiliates, on the one hand, outside of the Buyer Field or by Stryker and its Affiliates, on the other hand, within the Buyer Field, in each case, without the consent of, or duty to account to or notify, the other Party, but, except with respect to external licenses of the Improved Conformis Background IP by Conformis or its Affiliates to Third Parties, any external Third Party license shall be governed in accordance with the last sentence of Section 4.3(c) of the APA.","The clause provided addresses the concept of joint intellectual property (IP) ownership, which is directly relevant to your query about joint IP ownership. Here’s how the clause relates to the query:

1. **Joint Ownership Definition**: The clause explicitly states that all rights, title, and interest in the specified Joint IP (Improved Conformis Background IP and KIB Product IP) shall be owned jointly by the Parties involved. This establishes the foundational principle of joint ownership, indicating that both parties have equal rights to the IP.

2. **Assignment of Rights**: The clause outlines the obligation of each party to assign an undivided one-half interest in the Joint IP to the other party. This means that if either party creates or possesses any rights to the Joint IP, they must assign half of those rights to the other party, ensuring that both parties maintain equal ownership.

3. **Facilitation of Ownership**: The clause includes provisions for how each party will ensure that their employees and consultants make the necessary assignments to maintain joint ownership. This is important for operationalizing the joint ownership concept and ensuring that all relevant contributions are accounted for.

4. **Usage Rights**: The clause specifies how the Joint IP can be used by each party and their affiliates. It allows for free use and licensing of the Joint IP, with certain conditions based on the field of application (Buyer Field vs. outside Buyer Field). This delineation of usage rights is crucial for understanding how the joint ownership will function in practice.

5. **Licensing to Third Parties**: The clause also addresses the ability of each party to license the Joint IP to third parties, with specific conditions. This aspect is important for commercial exploitation of the Joint IP and clarifies the rights of each party in relation to external licensing.

6. **Limitations and Governance**: The clause mentions that external licenses of the Joint IP will be governed by specific provisions in another section of the agreement (Section 4.3(c) of the APA). This indicates that while the parties have joint ownership, there are additional rules that apply to how the IP can be licensed externally, which is a common consideration in joint ownership agreements.

In summary, this clause is a comprehensive articulation of the terms and conditions surrounding joint IP ownership between the parties, detailing rights, responsibilities, and usage, which is essential for managing and leveraging jointly owned intellectual property.",5
